blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,gasUsed,methodId,functionName
20911741,0xd7fbb2ad4f8e487033f685813e63e12ee3d845aabf485642fca69704c7a957c3,2025-08-13 17:29:04.967129,0x40cb236cac73ac2605fb23989a5c9d2d0f7e3bdb4f77be2c109d53ebf3815f6a,103,92,0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,0xe592427a0aece92de3edee1f18e0157c05861564,885442311325129188,274999,210545324220439575,201102,0x414bf389,exactInput
20610510,0x91c407e098809db26f248444a9d2a06700040e3eccf52e2ad1db79fb36b20a4f,2025-08-13 17:25:33.693953,0x438ecb8ef956e4965431a84975176f27758288c8873891f6526d4cc877b33fbb,862,194,0x8bf665171487df99a02752776696450db3394220,0xe592427a0aece92de3edee1f18e0157c05861564,624083709405772883,141766,821818451564580443,193900,0xc04b8d59,exactInputSingle
20912576,0x781fe1f8c303848bf74563aec05eb5cfcafd41c12ab565ae05eeea97cad77419,2025-08-13 17:26:20.988609,0x7e5f7c681a902895a671d456a86cdca721195a4ff21434329ac7e82b51a2137a,305,25,0x22cb7c436decc35542c8599c7f0b6a0b7c609371,0xe592427a0aece92de3edee1f18e0157c05861564,359587216385492140,320290,758504192379158892,137363,0x5ae401dc,multicall
20777093,0xdd2a9cd00c3df83a27d31c30d89feb4b160a5a701b034b6277e8bdd810fb7bff,2025-08-13 17:23:36.498237,0x57bf859fa13d7becb885a5bfc987ad8b2bbd5e8fb00e5a4a162ad9d30c4709df,603,1,0x50bf20318ce9100ac4374ab4bed5fe4b1f8cc6b3,0xe592427a0aece92de3edee1f18e0157c05861564,549917149573083710,122295,933290628295019402,144667,0x5ae401dc,multicall
20568290,0x1d06cb5ffa749c3bd4fef3aaccfd02dfbfc892991bb735a3c46dd17094c4fd4b,2025-08-13 17:24:41.341002,0x4bd5fd89cc6ceaa91ade734b2bf08f3b51fbe064fb94d14f1096de9aa352b2dd,917,63,0x6747bcaf9bd5a5f0758cbe08903490e45ddfacb5,0xe592427a0aece92de3edee1f18e0157c05861564,194128700693095493,197061,807849172471760220,277198,0x414bf389,exactInput
20661482,0x7dff536623f0ccb02d74e704c1497cff00e149e9ef7282ccc14105eef62a9c2e,2025-08-13 17:28:25.627285,0x626dc079171cd193c2c68f5d23d9b97905967af5d1a0d14fcde472c1dbf0c2cb,130,43,0x0c0435519ac226010638a61fd1d1bc652b5434de,0xe592427a0aece92de3edee1f18e0157c05861564,6094908237337213,457255,664879167435880696,258315,0xc04b8d59,exactInputSingle
20813970,0x41e0f867c5f61d6eb868be3b40984f25e3aeadac780145e16497a349269afecb,2025-08-13 17:28:41.710022,0x5fcee69f8e84005be3fa0ded26eb02e05ecfa611a2e79b84723702fda7914a6d,441,54,0x8331f9acce69b02c281f40a00706f758665cce77,0xe592427a0aece92de3edee1f18e0157c05861564,447842148398189616,200910,608490239233599209,126731,0x5ae401dc,multicall
20142827,0x174477f1368114d505a0d322e4d4b558afe367e7be28f99c7a272217d145ecfe,2025-08-13 17:29:52.354492,0x084af00c03f9ae2dba42fe198c6d121c0156b24f2235330b1ba7b7de03f547b4,295,68,0x5895d114a4992f4ce71d61293f7d4fde93fcd695,0xe592427a0aece92de3edee1f18e0157c05861564,987062188248884670,165351,484485500574529841,116846,0xc04b8d59,exactInputSingle
20634656,0xb27121d4f93eba470cca977b0beb11755947fd78b290d70357458cceee401bf4,2025-08-13 17:34:31.027408,0xa39da84f1e23708acc63de3e4f0ad3928aeec6efcbdb04286aee7599e0375ef7,196,191,0x3708f5c9533557b1633c7a255ed385348488aeae,0xe592427a0aece92de3edee1f18e0157c05861564,147794199901178066,402312,938992569819127490,217987,0xc04b8d59,exactInputSingle
20125805,0x035f02318ae70489fc124d014575cc4a4deea9734a3c4f8212ac98b2c08b993c,2025-08-13 17:25:46.121695,0x180b5c66666f308994ebcc2c8bd3092d8fc9edafc9576fed366191165c848a6d,237,63,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe592427a0aece92de3edee1f18e0157c05861564,83240068519779575,458648,153294828667868163,107182,0x5ae401dc,multicall
20118083,0xc64d23dc42ae6375192d2790d54808fa6697ac313b2f345ed429800a7cbd7f72,2025-08-13 17:30:36.334158,0xdcb5bc97577e42b8d756937dbd5147542557b4707a059e0d09555398b8cb3b01,850,178,0x5141b82f5ffda4c6fe1e372978f1c5427640a190,0xe592427a0aece92de3edee1f18e0157c05861564,123309165678538807,278969,515441814512930509,87849,0x414bf389,exactInput
20759498,0xa13e254c6e3ba29a65ae1852fcb1b8b86aef66080f50b380c307ce635171cb6e,2025-08-13 17:24:15.735794,0xbc51b7d6134fe742829fa49e3242cc26ff0bc7e941740ce73f0c0dadb2eb0518,421,96,0x196f75367a9286e039c6cfeba5b8686ed84cba68,0xe592427a0aece92de3edee1f18e0157c05861564,317127885408769985,332475,232370104067490078,274855,0xc04b8d59,exactInputSingle
20153003,0x5650e15a0ed2b14a17a5a12de36d14888e2c061dcebcd13288f57f1439f5389d,2025-08-13 17:27:01.288297,0x7113b994061d4bc8042701cc7017f9695f893a0f47184e1ba095c3abcd276e57,879,169,0x5895d114a4992f4ce71d61293f7d4fde93fcd695,0xe592427a0aece92de3edee1f18e0157c05861564,563678901669918148,243601,56416404061524197,116089,0x414bf389,exactInput
20454341,0x27bf11c17d2ac882584ca0ed7996cd8fe20ab8ef52ab7189f73d343f2bebfaa7,2025-08-13 17:23:31.211311,0xcfed64f05603709bb72bd0f1e7ab1ddfa5f94a02d62f1029fa05a85a7e5e8ec8,62,191,0x24e13738835abe0207eefda24c866a8f721d2da8,0xe592427a0aece92de3edee1f18e0157c05861564,333278370520848452,206870,127301540643842054,281029,0x5ae401dc,multicall
20147532,0x4ddb2f32278123dbd48d4f5e035a24d73c823dae8db0492b3cd7029a228d7831,2025-08-13 17:24:54.483256,0x3ae86419aa937bfbef1cff8b33d48d81e557ea5eee6e365ca93a8d3ace652cdc,485,195,0x507888e987257a8dde6f8afa46375cefe2cbf504,0xe592427a0aece92de3edee1f18e0157c05861564,676170531484413135,338251,349560832300353244,218886,0x414bf389,exactInput
20471170,0xf5a6badc4c175405b426187ae9bed42393a27d002c6839ecfeaa7037a6ecbdbc,2025-08-13 17:33:08.970423,0x5c3ccb454ce895f97e2dd2de8dd3f638beb7bbe91c2a149992c7238f9b946703,987,99,0x89cff41ca76ccf62c4c296c5a76e00b47d0c237f,0xe592427a0aece92de3edee1f18e0157c05861564,553806179190688630,215639,19767730287081938,254736,0x414bf389,exactInput
20676562,0x68f7c7541b157d69c905c48f4b10e85a9d0a17a0594604d3f7a9bebcea1d6eca,2025-08-13 17:25:24.588481,0xf8224c2c28ac3ca1ab03353394638eb3c84c9fed03761c90768830f968042f71,522,164,0x0ed17014e67ac4a1975cdfc1222dd4541f64be39,0xe592427a0aece92de3edee1f18e0157c05861564,308609176104170419,478138,601857579417191807,116797,0xc04b8d59,exactInputSingle
20103635,0xca97abbc893c74037da53c4bbbb18bf68a5bd02668541f6f25fa4a113c93fcb9,2025-08-13 17:30:40.971548,0x59c1d2ccda00fde9e2b1fe31e1a18406d223c17c8585edb0cd4a5c235e7eab0c,765,103,0xc46fcd651bd6ac11255886feabdcebd58b870c86,0xe592427a0aece92de3edee1f18e0157c05861564,653886188148402171,156161,290650089926508137,262260,0x414bf389,exactInput
20794544,0x36b1fefdc1a8385adc2023c508d1a1a1bb81e9e424320274d21a5c4024685c3d,2025-08-13 17:33:57.587571,0xbaeaba3c4c1e8f1f42eb9d180a57a935e1d610fdd2247ef7ee3a57e87d9e740a,589,135,0x9c9a6973cc4573eaee986b7470097a8e932b9ec6,0xe592427a0aece92de3edee1f18e0157c05861564,573044293198224244,376995,171896330346017609,55130,0x5ae401dc,multicall
20805823,0x38d9ce6349eaa3f6731eadec270e1db726118ba50d95261f40c47a61347a7ee3,2025-08-13 17:29:25.788119,0x29fe43eb6613f1f013e00dba55ab56c11ce2ab86408d2eef1f1e2b49b9160074,2,123,0xf3fe03cd60d1f138ebc106ce9575475100ebfc9a,0xe592427a0aece92de3edee1f18e0157c05861564,125053050279139927,484103,831118934786110894,250320,0x5ae401dc,multicall
20263368,0x52126faf33a3c9c05a46500ed828925c7e1bac706c78d6d06b9eb570e793807a,2025-08-13 17:26:02.797925,0x3e976bd66a31c27a60bb04871a0d345f3a2a16decb60eede36ae245a1815452a,412,171,0x3e9ba86f0ec034457eb9e0061ae13d29d8a40b12,0xe592427a0aece92de3edee1f18e0157c05861564,650273104902355301,287111,438019681294754701,173693,0xc04b8d59,exactInputSingle
20205802,0xc515e70bc1c17061e00c5d24caf9b9fa97110dfe34d421f4755c25f97ce527db,2025-08-13 17:26:40.794840,0x4cd3c2dd4f33c81a784949ba6f67901d902e74b8d3d40c5ecdfb8cbc4bbf160e,366,120,0x6aa7a8539543210563af6cf575cc5079b194d0c8,0xe592427a0aece92de3edee1f18e0157c05861564,384417674271195253,358552,496705316128117235,197439,0x414bf389,exactInput
20723233,0x914c4e1dc77fe9eba4f030efbf782f30081ce08908467b9671ae6e111af54749,2025-08-13 17:29:33.914453,0x678476d7ed1de5e956c156583e161d12f87539d48bb9040c3317823b8e7f519b,421,11,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0xe592427a0aece92de3edee1f18e0157c05861564,475418569179577927,380483,851565546172433367,69032,0x414bf389,exactInput
20714039,0x7e99233004f601638ecb56a3da5f9242083586b95bd0523e1ffeb4d55da11ea0,2025-08-13 17:29:21.969002,0xa0414c7b5746500fb0873f99ee7d7b7358a9b214a8e217543577f8c13ad9f402,227,188,0x5ddf30555ee9545c8982626b7e3b6f70e5c2635f,0xe592427a0aece92de3edee1f18e0157c05861564,427592054276468250,150780,295674264302547525,53066,0xc04b8d59,exactInputSingle
20429012,0x31498b1a6384b1ecce11db5b326caadb56af348681c1cd05fdcac8e2094d24bd,2025-08-13 17:26:08.895841,0xbf3656db40781f28233f19a96ef4012078d61f024199f082f187dfd2895c513f,461,53,0x2e1dee213ba8d7af0934c49a23187babeaca8764,0xe592427a0aece92de3edee1f18e0157c05861564,705327441695538825,162274,928581203631215106,115619,0xc04b8d59,exactInputSingle
20562971,0x21b8fe24d1aa1e2c90ed6f3deb89a2e617d6b229a8842f5f49fa6aa6f3abb86e,2025-08-13 17:34:02.555634,0xad994db7db71780c91881b6213c0b4c373a75fb9a663fd391e5db9ca40046241,488,176,0xfbd4cdb413e45a52e2c8312f670e9ce67e794c37,0xe592427a0aece92de3edee1f18e0157c05861564,192581392369182349,444612,802282174110428814,241015,0x414bf389,exactInput
20971220,0x55a413afc64f4db0dd7e117fadb1940413344b0921d83f383aed7dc7a0c8f995,2025-08-13 17:32:35.287101,0x1bde6da7ba0b0ec3ecb29b172274b6b10e22e87f0270db36e0b955a2ff40cd84,422,84,0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,0xe592427a0aece92de3edee1f18e0157c05861564,580727085433468412,405596,320131670122051168,50024,0x5ae401dc,multicall
20730206,0x9ede32d415949b8202814a14adefdcac531105a6eb64a26d5a381d985b061ba3,2025-08-13 17:27:03.967767,0xe8f44500812f0c77c2cb0d930ea0d806c8881ffd17bc446e4746d66e3079c494,713,42,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xe592427a0aece92de3edee1f18e0157c05861564,112422730651441328,428836,24628015945613125,224928,0x5ae401dc,multicall
20201897,0x3daa72f9447c3e4b745b002431d9815666ed1e00596b0c0079525db957a9d642,2025-08-13 17:24:40.006998,0xac537f1f6f5d121339945aa5e7143516cf12202e35e0bf7b85377c5a2a963772,751,45,0xd3f72b3e91c8124dfc1b4273e93594bb00c9be6f,0xe592427a0aece92de3edee1f18e0157c05861564,241042364297671869,203622,340111804540564847,170810,0x414bf389,exactInput
20693802,0xb27f7ae2a043afc5015d2c0c5ec189453553f27153c41d5fb5b1ab0ea81d081a,2025-08-13 17:30:12.425273,0x9ac38c563ba91b310425d8cdf8bb9714ac17873654ebf5ac4147361bf7db1840,744,185,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0xe592427a0aece92de3edee1f18e0157c05861564,723032311059990256,496670,877480038309388066,128536,0xc04b8d59,exactInputSingle
20452798,0x8f8e621f7f8f91ea4e9d145ee989e60753b50cbd54f09b8449b8e1cc74461302,2025-08-13 17:23:32.552947,0x8ab7d655e45434d40e6fef11687a01010a1d9e41d070ad26397901b11ccb2252,486,96,0xeff6cb8b614999d130e537751ee99724d01aa167,0xe592427a0aece92de3edee1f18e0157c05861564,431810201585139188,118417,201871648114043845,229421,0x5ae401dc,multicall
20113796,0x28af14907aad9273d7b24a0d8446b05ab753068a3c39a83bf5091e003595f863,2025-08-13 17:24:40.424714,0x18645b0fc3ae917c0fa1661493a05809ab04141cfd135c51f942edc9a7988020,426,27,0x4fed5e80294c958f3ceea7df8e77fcbecd8a5545,0xe592427a0aece92de3edee1f18e0157c05861564,806684808673531975,187130,822836631349005281,186383,0xc04b8d59,exactInputSingle
20581956,0x48b4376af7965b77b89ff52d0a108e9e501f498b7dd9e7b4b7f8571f0a319d63,2025-08-13 17:29:09.223378,0x78e08fc27329993fa1a79d8ead3db82a2f8ef89e88fde2d63419058a783598ca,606,149,0x1631cc3d0513f7bcd0da584106825443b7911060,0xe592427a0aece92de3edee1f18e0157c05861564,522337042830087748,182521,614331664348010328,223150,0xc04b8d59,exactInputSingle
20226059,0xe26fd4d9200b1fcdb5fb4d13388bd982804a3e6c070aac19fac47db80e70122d,2025-08-13 17:27:52.918148,0x5585619cf01fc2f057c43c3170a30140b7f65f1acac37924c02cf6d34ff4ec1c,814,113,0xfbd4cdb413e45a52e2c8312f670e9ce67e794c37,0xe592427a0aece92de3edee1f18e0157c05861564,300023223831212502,417866,920379669975127486,252325,0x414bf389,exactInput
20205803,0x63bc537afadf952a60c992c2431bb6632d75f1bcbf0214bea3db00a7c3748c91,2025-08-13 17:27:17.378813,0x5877fe0228d965d3c5e5fce03a0930203841ca9751c34f8c5df9187c776754ea,950,23,0x40003cf0002d5f00bba0dc0900000000bb0098be,0xe592427a0aece92de3edee1f18e0157c05861564,918419344462408254,464127,264869672302681408,243201,0xc04b8d59,exactInputSingle
20559460,0x74158ec40ad07f3942f0ea3569315b893606a0d1f51ced7fa150ff8b3e216108,2025-08-13 17:24:08.478722,0x64122107c6793d23d79ca1a3e6dd092b3cd46644487aebe9b07c5b5aa757e38c,932,166,0x40003cf0002d5f00bba0dc0900000000bb0098be,0xe592427a0aece92de3edee1f18e0157c05861564,850409046700920396,170893,597160803679939274,97131,0xc04b8d59,exactInputSingle
20918341,0xeeb73d2838de4488f143e8c6b38401c3c680a4fef14f72bf59f71749f7d13af0,2025-08-13 17:24:18.027486,0x0cdd9e9afd6505cdcee3ec18e4722eed12762f08efe1336dad30ddc2154c6ea9,521,155,0x55877bd7f2ee37bde55ca4b271a3631f3a7ef121,0xe592427a0aece92de3edee1f18e0157c05861564,85515568620857971,226612,636732383870509519,71906,0x5ae401dc,multicall
20550581,0xb563a6daaaa629ba99e9ec2b5d6988da6fd6e9db3b10665225ab450027dc5db5,2025-08-13 17:25:53.953918,0xa7120d470a6503e71ad333a28c2e93c2cf517196ee28460a456461dbbfc6011e,140,45,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe592427a0aece92de3edee1f18e0157c05861564,565517624146860707,207636,925646147733617540,257101,0x414bf389,exactInput
20732719,0xf293ba8c23f84dafeb41b33ff52cdbc08d984545f4009746ddd36a1ec3898d27,2025-08-13 17:28:59.927647,0x20cbcb4e8405e08201066bcf5597a2077225ceb853e090bb9b1e72ff46462417,74,108,0x55877bd7f2ee37bde55ca4b271a3631f3a7ef121,0xe592427a0aece92de3edee1f18e0157c05861564,850557585429178697,498532,531380606148218298,93157,0xc04b8d59,exactInputSingle
20289733,0x9727a065411d4c72596357f4ce9fd436473e3adb03479d4ef6629b8bc737f68b,2025-08-13 17:26:50.130671,0x6f977d362ba9205fc668298bb90f2ff215d807ff0f12fbdbaa513af688541600,12,199,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xe592427a0aece92de3edee1f18e0157c05861564,766556914392389347,462221,994839573614640014,262231,0xc04b8d59,exactInputSingle
20031821,0xac072fbb28f98794315657d4b3f54757bee11ecd07c50aca4bfd2fabbfeef7ed,2025-08-13 17:24:45.745233,0xb423f94a8a2b2407243a8affb83ae1766c8a0a4d9440d2dbce9dea1a64665a07,653,149,0x6747bcaf9bd5a5f0758cbe08903490e45ddfacb5,0xe592427a0aece92de3edee1f18e0157c05861564,793159732690381066,199835,113286759097809771,165075,0xc04b8d59,exactInputSingle
20679002,0x57bf4cb809eeee4270320c48c07a8445fc5821f8f7ea7e9ab96a25d8cd1d4c1b,2025-08-13 17:32:13.975366,0x00bb8472e1935b452a51e6875a7bb508d245cc50b7d2b4cd6903b5a346402556,620,6,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xe592427a0aece92de3edee1f18e0157c05861564,407369620681914643,264020,774969118240793289,80187,0xc04b8d59,exactInputSingle
20676968,0xf61d448be297a456c5d7a17cd505eda1f77293bf9374e24284c4dfee2215d887,2025-08-13 17:26:17.339310,0xc875e17a75ed7250353be247280f7e9daf80f466a34f65474f84a0e22317aaa2,559,37,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0xe592427a0aece92de3edee1f18e0157c05861564,664526671575741692,383122,331100380516118329,178749,0xc04b8d59,exactInputSingle
20954470,0xff8aa843adb0cebd7dcada2f61f4bd466a57ac31ade17f982260d81ea6e403a0,2025-08-13 17:24:35.415619,0x72554a00b64492067ccf430ebc8c0696e79a95f6025c6fd9d5e7d511d6371c83,296,128,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe592427a0aece92de3edee1f18e0157c05861564,437470599727136855,345825,584696860073088796,163951,0x5ae401dc,multicall
20027526,0x40fec57c64e4c3aeccf3d9e6a04f6e8c02f934ce85f0134312055cedc1b1c8b4,2025-08-13 17:23:22.174264,0x027b4eafdcce12636c692d5f44c6f6826740fa3d4ebf9bcf6b4cffa5024311ef,908,62,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xe592427a0aece92de3edee1f18e0157c05861564,734028135915913178,279038,416742774055834892,239765,0xc04b8d59,exactInputSingle
20288441,0x276067d4bbc5d1fbb3dcd58bc8f950fd385733585d4702e460b45a904810aa49,2025-08-13 17:27:38.732010,0xf64723941861e21d3ec1588577dcef48a033b3a75359e45d1dfff5967891f2aa,242,105,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xe592427a0aece92de3edee1f18e0157c05861564,310607756190421865,368269,426080931606024400,223362,0x414bf389,exactInput
20383999,0x3ce2cccd6cb207741ad0b46c8291794a211e4589f62e851158acdce04cf7755f,2025-08-13 17:24:49.569677,0x2e78a852f6bfd7015b77f4570663bad44960a215a1df4712fe6cd97020887564,748,10,0x8bf665171487df99a02752776696450db3394220,0xe592427a0aece92de3edee1f18e0157c05861564,45397433724409339,427688,61147177532888518,156622,0x414bf389,exactInput
20252067,0x6d9b79fee2109f6fa2ea5b4c25118392a4781ee12fa0396ac2af10525bdd50db,2025-08-13 17:33:03.338445,0x6b19162cd9c7c12b5cdead2f5570a785f07f031f801d44db0da3a22d0433596e,633,90,0xc46fcd651bd6ac11255886feabdcebd58b870c86,0xe592427a0aece92de3edee1f18e0157c05861564,719882040190291768,433575,213021194204941336,82968,0x414bf389,exactInput
20063660,0x2c864247700cd2b9a4fe620b6c84c476e99b3214b038d3171466a85aa1b736dd,2025-08-13 17:23:20.830353,0x866811a9bb8d2e9f9f89077fb8e38e9f9e7ee1ab886f1fc8433b084eb3867cc2,402,64,0x507888e987257a8dde6f8afa46375cefe2cbf504,0xe592427a0aece92de3edee1f18e0157c05861564,851439696331376252,102606,721242796305122532,242226,0x5ae401dc,multicall
20898572,0x2faeb58194bc966aac37faf600a393071a73a15f1eef01846aad03bcc8bb739f,2025-08-13 17:29:21.183922,0x26cc70980bb0476765ccfbff7e0dce7d1768e169c431fa38173c88b34a1d89ff,902,63,0x196f75367a9286e039c6cfeba5b8686ed84cba68,0xe592427a0aece92de3edee1f18e0157c05861564,435905689221631846,476533,216384923419190749,188496,0xc04b8d59,exactInputSingle
20067282,0xe3db591c96eed2a03301531c33f0f51fdd71fe1eaa1bd5469c500580eb43d3ea,2025-08-13 17:25:41.403577,0x40f4090ee9f24bb48976c43958e94b2271caae658619bb955a22ce6cbf7c531c,145,178,0x22cb7c436decc35542c8599c7f0b6a0b7c609371,0xe592427a0aece92de3edee1f18e0157c05861564,781569001241947576,254744,197001005705281152,186766,0xc04b8d59,exactInputSingle
20676526,0xffda0d45300361778c0240572f4bed5fee60afac50f33a725f9427dbbdeda2a4,2025-08-13 17:31:32.997277,0x211dc766a0dcab405fc286e35d015dc199693fe556118d5c52e9f1b39fa37ed1,163,5,0x5895d114a4992f4ce71d61293f7d4fde93fcd695,0xe592427a0aece92de3edee1f18e0157c05861564,483996114562015605,496613,150468226175173884,146536,0xc04b8d59,exactInputSingle
20760457,0x6ee9304402cd873e503f3b4bf803e6cef1f11bf1aa0670f3f4cb310c9807ce42,2025-08-13 17:27:57.240110,0x1d16ac818d3a5b87599326b19d8257836e36dd0a1de8075a5d58192bc273ae94,984,199,0x3708f5c9533557b1633c7a255ed385348488aeae,0xe592427a0aece92de3edee1f18e0157c05861564,532609703499856620,121379,449851632118385905,126447,0xc04b8d59,exactInputSingle
20408819,0x265b953f257030736b020d970490719911b7d16727f3a3055a69725c1f609dfb,2025-08-13 17:34:08.222037,0x799c77353eb50ce402d40a18f6222dc516039d1e7948f2d54a0cf1661199352c,298,10,0x9c9a6973cc4573eaee986b7470097a8e932b9ec6,0xe592427a0aece92de3edee1f18e0157c05861564,909261942848048608,220103,779087752828707106,146743,0x5ae401dc,multicall
20569868,0x4691872ce16447ce87f9757a04628e9f607e5ac2755274753030c16f33cd669c,2025-08-13 17:26:18.559833,0xce5e0e90b801a38f32741bfca7c936cd21f5c7479c983552867f65ef8f74748c,934,186,0xc46fcd651bd6ac11255886feabdcebd58b870c86,0xe592427a0aece92de3edee1f18e0157c05861564,97545071010616992,346327,354787927885062476,157791,0x5ae401dc,multicall
20905009,0xaa4e7295e979e73d5a82e9c4f33749a0cf97f866d5d9ee75b6334fc21fd854bc,2025-08-13 17:29:41.510775,0xe03d14cccd373806e0991f442b42be62e894d0ce198f3b7c1c1bc8809e824311,518,5,0x1f2f10d1c40777ae1da742455c65828ff36df387,0xe592427a0aece92de3edee1f18e0157c05861564,125628307647784736,293132,641128487778387424,232820,0xc04b8d59,exactInputSingle
20543945,0xc6474fa36b0768bee859b2412593ca071a22b18a3c07b81ed557857f037e87ea,2025-08-13 17:34:34.255957,0x739118cfcf8c9a979a5c9706f8a0b9a29ce229be3656da3ee34b911a56327ccd,996,34,0x73886296088814b7606ea1a82043fbe4aebbdaec,0xe592427a0aece92de3edee1f18e0157c05861564,958946340164809601,465528,776697604990515575,230422,0x5ae401dc,multicall
20039364,0x3f96d22136ff451d6b78b9b08754960bd2ad38c4c497a81d2ba6e0d79266c936,2025-08-13 17:30:27.138525,0x3fe6fe5cb8c18ad6361f12c744d09ec60300c0989db102ddcdaf105dc9a9ffc1,299,61,0x2905d7e4d048d29954f81b02171dd313f457a4a4,0xe592427a0aece92de3edee1f18e0157c05861564,249184926889333250,209543,882038480758842219,265990,0x5ae401dc,multicall
20203768,0x4aca6d78b600639e13b12e3da51cb1ad8029df494f2330311ccdbc0f476fdfd5,2025-08-13 17:25:52.556306,0x0b3c3d6f06c60045a6db78a87bbceeae389b0a35a20ce1e2ea5840d151ccab71,726,31,0x4313c378cc91ea583c91387b9216e2c03096b27f,0xe592427a0aece92de3edee1f18e0157c05861564,255808865163789316,174142,117800520620270982,73608,0x414bf389,exactInput
20745857,0x77f9c419fd2198df195675a3bd545d6b529b5f6c35e9fe23cf832ad6eb6596fd,2025-08-13 17:29:05.872218,0x03b9b18f09bc0ed5410954083121b752d5ea1219ed5872d1f9998ae1e6c8bf84,807,31,0x55877bd7f2ee37bde55ca4b271a3631f3a7ef121,0xe592427a0aece92de3edee1f18e0157c05861564,699196731553701999,204133,684048740210919189,73964,0xc04b8d59,exactInputSingle
20711755,0xc2707185e7b17352ca7ca707bd65f68874f8091482d4813924365597b3f7b628,2025-08-13 17:25:23.083226,0xb4426b01be3364d259649ee9098323b3c92a4630bb5a8d16105de6656f913d47,331,57,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe592427a0aece92de3edee1f18e0157c05861564,468831989506758252,118222,88591199304742571,71984,0xc04b8d59,exactInputSingle
20798337,0x2afb14595d7e983c72fc0c7d21cd76e44d977a09fce702c7f81fb8ff32c2bf1d,2025-08-13 17:31:53.046815,0xfed54496c92246d6f8f8be75f64fc53014ee21d0ec751652994bd87490c092ae,399,24,0x73886296088814b7606ea1a82043fbe4aebbdaec,0xe592427a0aece92de3edee1f18e0157c05861564,577248784144338286,313488,637046570348554083,238818,0xc04b8d59,exactInputSingle
20935145,0xe47a93ef367b9edb50b004cebdc7589b8bc6ed38921dff05e43b0f2a1641d7bb,2025-08-13 17:33:43.287849,0x0d5539ccf409af03f94b3ae6f3ebd0f85706cfe4c6c0529a48caabffab16dba2,28,7,0x9a6fae683549309386b633275a4f6933a022a092,0xe592427a0aece92de3edee1f18e0157c05861564,385754253380268324,317591,633807569437575071,83530,0xc04b8d59,exactInputSingle
20549317,0x01ee3b8ede5ad5de7d41d3550a5780916d286bdc54d121898a50898e932f428a,2025-08-13 17:25:42.957802,0x63ed7929d8a3c19079565c7337d6e564492a0d1877b1f72ce6e1c0af731ee154,484,163,0x22c3a88cba0c2dc4960fbbcd43df02b74b92da90,0xe592427a0aece92de3edee1f18e0157c05861564,840780866263063481,248713,138005793930934425,239996,0x5ae401dc,multicall
20961200,0x429dfa351fc39639dea08cc5fc39de5f755175f4a88dab3510873f3b238135f3,2025-08-13 17:30:14.161835,0xc618b038e0b1079594dcca65acb057cfe4b31af93d789f05ebfeaa9d11d4cff9,377,156,0x0b570b66cf3b5eab1fd10c89230cad58aa2fcb59,0xe592427a0aece92de3edee1f18e0157c05861564,87912500419722380,263173,81756763361529636,261946,0x414bf389,exactInput
20913143,0xa1a20d166fb6b54c30725ed8734e3018dab4af9f4d7ae6b6cee10aee11c85aa9,2025-08-13 17:32:02.744538,0x452a0b37dbd2b4591fed4e293e61b130f8871034e0e48318132a603369d63a02,553,74,0x1f2f10d1c40777ae1da742455c65828ff36df387,0xe592427a0aece92de3edee1f18e0157c05861564,457712299201378474,377814,395394765334393296,269693,0x414bf389,exactInput
20615049,0x7526e44b53cd015469f167100ab5c0165b3b9ef8e20fbc856d8c17ffa0ab7253,2025-08-13 17:34:44.791680,0x2c8b3aa4f12cd1011a2114df9e067fd9e81d90d20e991f67918c95321e9e6298,835,185,0x75ab076a00d76478e5fcc21cfd95113802f06d23,0xe592427a0aece92de3edee1f18e0157c05861564,248553274746909936,418016,583208334194451407,88766,0x414bf389,exactInput
20251807,0x3de9184530a6546d095ca20174d87696ee002875d15570ed33f63dd6aec42a9c,2025-08-13 17:26:48.337712,0x93f48c547617d05d22e0724b6f2895387f0e1edb8efa7ea84f1a0de81265a202,95,65,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0xe592427a0aece92de3edee1f18e0157c05861564,860097509300034179,483111,149940269798325657,186231,0xc04b8d59,exactInputSingle
