pool_address,token_pair,timestamp,total_value_locked_usd,liquidity_change
0xcba28b89eb859497f544956d64cf2ecf29b76fe2,WETH/weETH,2025-08-13 17:31:14.591547,323870.3375682636,0.043370037477080056
0x4621c1d55fa4e86ce0dae4288302641baac86dd5,MUMU/WETH,2025-08-13 17:31:26.598353,294911.48174297326,0.004319087698827814
0x16dc368a89b428b2485484313ba67a3912ca03f2,WBNB/WETH,2025-08-13 17:32:36.231771,955062.7747575467,-0.020954734800706445
0x96061e92f58e4bdcdee73df36183fe3ac64747c8,WAAC/WETH,2025-08-13 17:34:14.825877,88239.14164975185,0.015597205055090754
0x70260742c2952154c84e2ea9f68b1a7397f49b6d,TURBO/WETH,2025-08-13 17:28:31.937069,210047.32712859052,0.04330239337833078
0x01d54579da446ae1e75cda808cd188438834fa62,POWR/WETH,2025-08-13 17:26:02.567456,118134.3157553692,-0.026071793405370393
0x6b51d431df5d7f141cbececcf79edf3dd861c3b4,DAI/WETH,2025-08-13 17:30:49.280455,535731.0748354712,-0.04475088931605373
0x1253e9373e781b7500266caa55150e08e210bc8c,SUPERGROK/WETH,2025-08-13 17:26:44.811409,477679.8679645319,-0.03625329658003045
0xdbae772db29058a88f9bd830e957c695347c41b6,EUROC/WETH,2025-08-13 17:34:31.095713,166361.66544883224,0.03806474572300882
0x89aa1e580023722db67646e8149eb246c748e180,beraSTONE/WETH,2025-08-13 17:28:30.762935,207461.41492092566,-0.017883229788083335
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:23:29.597062,771037.7436024406,-0.026777980077898302
0x7045d16ae7f043ec25774a0a85d6f479e5bb019e,DIA/WETH,2025-08-13 17:31:27.644728,937302.6859531198,-0.03249352245190369
0x0e6523810856a138a75dec70a9cf3778a5c70b83,WETH/FROGE,2025-08-13 17:32:50.075520,934583.3844724182,-0.5655187207549972
0x43974ed74066b207c30ffd0fed5146762e6c6074,DAI/USDC,2025-08-13 17:28:43.676406,937242.6573299852,0.0426039697896443
0x84a5092e4a5b6fe968fd523fb2fc917dbffae441,DRAGONX/WETH,2025-08-13 17:23:13.975647,305408.28855545993,0.04284548460170172
0xb4944c6ff08dc6f43da2e9c824669b7d927dd1fa,MMX/USDT,2025-08-13 17:26:11.884390,989208.4753878361,-0.0006087579658180867
0x86e50149658661312a9e0b35558d84f6c6d3da79,WBTC/WETH,2025-08-13 17:32:59.763012,473340.5613162272,-0.03873532389798456
0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71,WETH/CRV,2025-08-13 17:31:33.405848,651802.4853221492,-0.04859158043815353
0x434c9b5ae514646bbd91b50032ca579efec8f22b,OBOL/WETH,2025-08-13 17:32:16.352718,572103.4101967299,-0.032450508616153534
0x314f04b30f62e0056bd059354a5536fb2e302107,W/WETH,2025-08-13 17:30:26.882572,411435.47101855214,-0.017207334125982403
0x37834f2f25762f23e1f74a531cbe445db73d6765,basedAI/WETH,2025-08-13 17:30:48.864214,192933.38903686657,-0.017639832991491723
0xda4ea2a5506f2693eae190d9360a1f31793c98a1,USD1/WETH,2025-08-13 17:22:51.917687,389738.64676927053,-0.023300567303571985
0x44c8031cb036a7350d8b9b8603af662a4b9cdbd2,TEL/WETH,2025-08-13 17:26:24.401005,725653.7031169875,-0.6385266531719205
0x8cd2510271575d8430c05368315a87b9c4784c73,WBTC/XAUt,2025-08-13 17:25:37.137856,671108.2536506846,-0.03402831747724369
0xdac53c17c250fd4d4d81eaf6d88435676dac1f3f,PYUSD/USDT,2025-08-13 17:28:48.814739,896167.1861180916,-0.018902205161533972
0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4,WETH/SPX,2025-08-13 17:30:26.872154,941229.2675084413,-0.02791507600312785
0x86e50149658661312a9e0b35558d84f6c6d3da79,WBTC/WETH,2025-08-13 17:28:31.290968,460428.8860429636,-0.012637515801306363
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:29:22.448846,476119.7961105184,0.016409443933966386
0x02d20bbd7e394ad5999a4cebabac9619732c343a,GPU/WETH,2025-08-13 17:31:55.538926,683538.500720204,0.028737068982325725
0x5d389f5e2e34c6b0bad96581c22cee0be36dcf62,TONCOIN/WETH,2025-08-13 17:28:08.658544,706728.4639043139,-0.6743325110906101
0xe629fa6598d732768f7c726b4b621285f9c3b853,BOSSBURGER/WETH,2025-08-13 17:32:43.717319,903859.2786374106,0.0036660158260556908
0x73475cb40a568e8da8a045ced110137e159f890a,wstETH/WETH,2025-08-13 17:26:43.244699,525138.1257729392,-0.029459851446063848
0x05ada863a4cf9660fd8c68e2295f1d35b2264815,CULT/WETH,2025-08-13 17:28:38.956136,899900.458196339,-0.04443641941738703
0xc6f3ac57944a531490cd39902d0f777715fd005e,BONE/WETH,2025-08-13 17:28:56.538447,462230.49095475726,-0.7150486777044305
0x5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9,SHIB/USDC,2025-08-13 17:26:28.882086,31552.75331429557,-0.04969845284089113
0x02d20bbd7e394ad5999a4cebabac9619732c343a,GPU/WETH,2025-08-13 17:29:43.384111,54836.9047005505,-0.043624008788791684
0xe629fa6598d732768f7c726b4b621285f9c3b853,BOSSBURGER/WETH,2025-08-13 17:33:59.899615,78328.95469871066,-0.0468265128976921
0x5ef6fdf32513aa7cd11f72beccf132b9224d33f2,UMA/WETH,2025-08-13 17:24:56.586555,144074.57782454338,0.022928949926704772
0x3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a,SERV/WETH,2025-08-13 17:27:16.611863,892420.2691663415,0.041711507668172804
0x7b1a278f5abe8e9da907fc9c29dfd432d60dc76e,WETH/GTC,2025-08-13 17:27:17.464784,685903.050560526,0.00393002639188602
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:33:06.406338,127446.83561242286,-0.010694136821595923
0xe29c9c180c6279b0b02abd6a1801c7c04082cf48,PROVE/WETH,2025-08-13 17:31:31.057861,230463.3138066038,-0.8909058690712134
0xf74efabef12ea619e30b79bddef89cffa9dda494,MAVIA/WETH,2025-08-13 17:28:20.362809,721903.0352607435,-0.012072353196620624
0x6208ef0f7750c111548cf90b6ea1d0d0a66f6bff,ENA/sENA,2025-08-13 17:25:45.208668,352698.1376377505,0.04374103611350669
0x61a229bae1e90331edd986b6bbbe617f7035de88,ROUTE/WETH,2025-08-13 17:31:58.152749,41895.14176088122,0.01149232072089125
0x4b227777d4dd1fc61c6f884f48641d02b4d121d3,WCM/WETH,2025-08-13 17:25:40.279732,76617.9938606004,-0.005355893375139767
0x68519a9eca55c68c72658a2a1716aac3788c2898,EBULL/WETH,2025-08-13 17:31:13.366112,58189.55803131161,-0.009773464918909368
0x3e1e967e9b793e908f8eae83c74dba9bcccce6a5,APU/WETH,2025-08-13 17:29:15.627062,756841.8516598116,-0.035986442488509546
0xeb624dbe56eb6620ae62080c10a273cab73ae8ec,PRIME/WETH,2025-08-13 17:25:35.596292,917233.0627903513,0.007747481463788196
0x8bcbb4c131df56f7c79066016241cc4bdf4e58db,CGPT/USDT,2025-08-13 17:30:51.222969,327458.4642390533,-0.035673956583667135
0xf57e5cb1f4532c008183057ecc94283801fcb5af,WETH/RIO,2025-08-13 17:29:02.300759,419424.6043823357,0.005671811810523453
0x8e612bd1f5d132a339575b8dafb7842c64614e56,SDEX/WETH,2025-08-13 17:33:20.394001,912461.888964339,-0.007279941770545653
0x65a699905c02619370bcf9207f5a477c3d67130c,GHO/USDC,2025-08-13 17:23:20.756550,350970.6814748834,-0.011884536753740474
0x5d389f5e2e34c6b0bad96581c22cee0be36dcf62,TONCOIN/WETH,2025-08-13 17:26:36.488809,422161.3870872302,-0.012353981149286798
0x684fe39f03758de6a882ae61fa62312b67e5b1e6,SYRUP/WETH,2025-08-13 17:29:14.308350,248558.50712096333,0.035754123857302075
0x76a50887d8f1c2e9301755428990ad81479ee21c,LCX/WETH,2025-08-13 17:32:27.158835,915593.7620777464,0.04677861885466267
0xd4ee9f58e5860574ca98e3b4839391e7a356328d,XAUt/USDT,2025-08-13 17:29:08.594106,394534.8583193863,-0.01697370063758951
0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864,PEAS/WETH,2025-08-13 17:33:51.002795,848662.0520604157,-0.6101661150771193
0x98010bd9270f9b100b6214a21754fd33bdc8d41b,SHIRO/WETH,2025-08-13 17:23:24.106373,383396.2952117264,-0.046045244579299954
0x4ec9599fc203d176a301536c2e091a19bc852759,WETH/OMI,2025-08-13 17:25:02.477572,764079.4533618379,0.005885047627252726
0x1be00341082e25c4e251ca6713e767f7131a2823,howsthisforatickernamelooooollol/WETH,2025-08-13 17:25:17.400144,907962.4992581804,0.040899416070680095
0x2fca346db656187102ce806ac732e06a62df0dbb,WETH/PLU,2025-08-13 17:34:01.755030,962456.7805533144,0.04995720070178117
0x1be00341082e25c4e251ca6713e767f7131a2823,howsthisforatickernamelooooollol/WETH,2025-08-13 17:33:45.397734,698670.022847932,-0.010336794022376493
0xd029fa3a95e174a19934857f535eb9427d967218,wQUIL/WETH,2025-08-13 17:29:24.497091,777758.7432431326,0.0033650127416263026
0x1da51b8d8ff98f6a48f80ae79fe3ca6c26e1abb7,rETH/WETH,2025-08-13 17:26:29.064045,366048.1718010334,-0.003399593309604952
0xf8809aff4d69bece79dabe35be0c708b890d7eaf,MATIC/USDC,2025-08-13 17:34:33.549289,474795.5178023328,0.04143304988974891
0xe3d6c4d4599e00882384ca981ee287ed961fa5f3,WBTC/USDT,2025-08-13 17:26:32.303854,55258.29350128378,0.0241252378716489
0x4b227777d4dd1fc61c6f884f48641d02b4d121d3,WCM/WETH,2025-08-13 17:25:54.757359,935410.66779339,-0.008242192644482636
0x0b918943df0962bc7a1824c0555a389347b4febd,WETH/GALA,2025-08-13 17:25:08.258084,237718.439743231,-0.02542699836246559
0xdbae772db29058a88f9bd830e957c695347c41b6,EUROC/WETH,2025-08-13 17:30:38.317736,687998.146222447,0.03215919396923564
0x61a229bae1e90331edd986b6bbbe617f7035de88,ROUTE/WETH,2025-08-13 17:30:29.020007,495689.6267549746,0.02949755143536341
0x44cb730c420480a0477b505ae68af508fb90f96c,WETH/XPR,2025-08-13 17:24:27.770141,551080.8654385295,0.03893645297150079
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:34:16.210564,528704.9712500386,-0.04256695885569744
0x83f814f7a92e365cbd79f9addceed185761a8d38,BOGBG/WETH,2025-08-13 17:30:48.115191,766695.455136299,0.03425447168253486
0x3e1e967e9b793e908f8eae83c74dba9bcccce6a5,APU/WETH,2025-08-13 17:23:35.936918,159519.3500000987,-0.004399034102856601
0xe629fa6598d732768f7c726b4b621285f9c3b853,BOSSBURGER/WETH,2025-08-13 17:30:11.841370,670087.1822578063,-0.0016795846378174911
0x6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1a,WETH/SOL,2025-08-13 17:22:58.326872,536890.3601626091,-0.04832738523973701
0x52f11620e397f867b7d9f19e48caeb64658356a6,BTC2x-FLI/WBTC,2025-08-13 17:26:04.813331,977704.5547501866,-0.5747371116344361
0x68519a9eca55c68c72658a2a1716aac3788c2898,EBULL/WETH,2025-08-13 17:27:57.012710,940314.7936662706,0.04180488444590112
0x5d389f5e2e34c6b0bad96581c22cee0be36dcf62,TONCOIN/WETH,2025-08-13 17:24:34.206190,200012.73642169707,0.03152143907132826
0xa21855da08cb102d1d217c53dc5824a3a795c1c1,eUSDe/USDC,2025-08-13 17:32:19.354159,88229.05137629101,-0.004100225444881492
0x81b8a03f97e8787c53fe1a86bda042b6f0de9b0e,WETH/EUL,2025-08-13 17:34:39.967783,233598.68010114797,0.034786710203153576
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:34:41.005788,653395.5072759836,-0.7378886807582855
0x7b1a278f5abe8e9da907fc9c29dfd432d60dc76e,WETH/GTC,2025-08-13 17:29:24.945036,65553.78973767604,-0.831446569911581
0x922c7954216ccfe7a61def609305ce1dc7c67e22,WBTC/USDC,2025-08-13 17:32:55.637452,648458.1695238691,0.04773292232897901
0xc2356069e9d1e79ca924378153cfbbfb4d4416b1,CPOOL/WETH,2025-08-13 17:33:31.249673,919960.6932858097,0.04012729590245849
0x8cd2510271575d8430c05368315a87b9c4784c73,WBTC/XAUt,2025-08-13 17:33:26.039101,480745.28476882057,-0.8702607760297396
0x7f2253d7e228b22a08bda1f09c516f6fead81df6,WETH/BERRY,2025-08-13 17:33:34.504389,567874.7654075037,-0.5284934554981363
0x48449a14a4ff7d79bb7a1b6f3d488eba397c36ef,USDC/cbBTC,2025-08-13 17:22:58.273829,215086.5342554878,0.03206907414846971
0xd29d53701d3c859e29e1b90028eec1ca8e2f2943,PROMPT/USDC,2025-08-13 17:27:33.773135,86168.11652693241,-0.025952780569571322
0xd48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48,OKB/USDC,2025-08-13 17:32:58.598546,680264.616217915,-0.011615378591709392
0x7045d16ae7f043ec25774a0a85d6f479e5bb019e,DIA/WETH,2025-08-13 17:24:27.764428,988593.1783349621,7.928516377251477e-05
0x8b940be7fb78aaa6b6567dd7a3987996947460df,WETH/WXTZ,2025-08-13 17:23:25.661431,442717.37031506415,-0.01594072535248941
0xb4bbe448fde336bb6a7d7d765f36d3327c772b84,MATIC/WETH,2025-08-13 17:30:08.982968,599652.5754238367,-0.017362335302214586
0x79d6eaa2676189eb927f2e16a70091474078e211,TONCOIN/USDC,2025-08-13 17:26:03.795461,992660.0196662894,-0.014418880229415211
0x7b1a278f5abe8e9da907fc9c29dfd432d60dc76e,WETH/GTC,2025-08-13 17:27:57.930521,682897.9095072773,-0.04143058823632643
0x7ed8f0f3b707956d9fb1e889e11153e0aa0a8549,MNT/USDe,2025-08-13 17:26:19.673226,253985.28349382756,-0.7928111876421542
0xd6d824abba4afde81129c71dea75b8100e96338d,USDe/USDC,2025-08-13 17:31:19.407551,637561.8731434204,-0.018332177131846386
0x670671cd97404156226e507973f2ab8330d3022c,WETH/RPL,2025-08-13 17:23:52.894709,943530.6250690279,0.026134649120097192
0x5f9c4ab08cac7457e9111a30e4664920607ea2c1,CHEX/WETH,2025-08-13 17:24:22.405043,195517.86569259845,0.0054740000608867745
0x5ef6fdf32513aa7cd11f72beccf132b9224d33f2,UMA/WETH,2025-08-13 17:24:01.370908,98722.65354078362,0.009692455528709135
0x27badc983df1780b60c2b3fa9d3a19a00e46aac7,ANKR/WETH,2025-08-13 17:26:40.589838,391385.5382220238,-0.01122004406216063
0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd,USDC/SEI,2025-08-13 17:31:28.887568,563941.1803048513,-0.025725747963815618
0xd2f483672c0239f6d7dd3c9ecee6deacbcd59185,TONCOIN/USDT,2025-08-13 17:24:49.099705,386924.7032538557,-0.019886873462493126
0x65a699905c02619370bcf9207f5a477c3d67130c,GHO/USDC,2025-08-13 17:24:32.073071,175535.32675154132,-0.020024774607843677
0x27badc983df1780b60c2b3fa9d3a19a00e46aac7,ANKR/WETH,2025-08-13 17:23:42.383380,259182.74041101383,0.01250336877688947
0x043066daf2109523a7490d4bfad4766da5719950,EMP/WETH,2025-08-13 17:30:11.001530,463283.01657663763,-0.049323263057452854
0x16dc368a89b428b2485484313ba67a3912ca03f2,WBNB/WETH,2025-08-13 17:26:46.196395,623990.2659959424,-0.01704582837207398
0xb4944c6ff08dc6f43da2e9c824669b7d927dd1fa,MMX/USDT,2025-08-13 17:27:57.043679,825299.8877384765,0.009439291906449543
0xf74efabef12ea619e30b79bddef89cffa9dda494,MAVIA/WETH,2025-08-13 17:26:37.878912,947806.132795955,-0.018581671880455862
0x16dc368a89b428b2485484313ba67a3912ca03f2,WBNB/WETH,2025-08-13 17:34:24.482160,298533.6700642527,-0.000899268710789769
0x1d28c120568c10e19b9d8abe8b66d0983fa3d2e1,USDT/TRU,2025-08-13 17:32:10.021546,332627.3750684764,0.028586653167706075
0x6e4001871c0cf27c7634ef1dc478408f642410fd,POL/WETH,2025-08-13 17:24:08.999233,568212.0035424981,0.004562908545082213
0x41e521adf8ae7a0f419ee06e1d9fb79416236923,GEAR/USDT,2025-08-13 17:31:59.684894,36646.947588581985,0.04429749154177834
0x2858dcd1057d3eae7f7d5f782167e24b61153c01,LDO/WETH,2025-08-13 17:28:02.687567,298417.89590544236,0.031896556800445855
0x4621c1d55fa4e86ce0dae4288302641baac86dd5,MUMU/WETH,2025-08-13 17:32:19.432850,676247.8758715851,-0.019716735748930903
0xa68b412c4282555f15546cf6e1fc42893b7e07f2,WETH/AXGT,2025-08-13 17:30:41.237337,718084.0273864319,-0.04260348644177116
0x620c9c332101a5bae955c66ae72268fbcd397276,USDC/SPK,2025-08-13 17:28:32.048984,406797.0463560799,0.04203921844782958
0x8cd2510271575d8430c05368315a87b9c4784c73,WBTC/XAUt,2025-08-13 17:27:48.176498,46397.51242707447,0.020163428705559303
0x968076be2e38cf897d4d6cea3faca9c037e1a4e3,USDC/SWEAT,2025-08-13 17:29:13.572310,641798.5633407327,-0.5924183808319838
0x80c3cd40fa35f9088b8741bd8be6153de05f661c,CVX/WETH,2025-08-13 17:30:45.579599,174675.1083473104,0.006322029220765982
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:30:54.779765,405621.56876283145,0.046571677771382824
0x9bdb2af6799204a299c603994b8e400e4b1fd625,wTAO/WETH,2025-08-13 17:24:03.280077,107620.49299591023,0.024685302763281583
0xd4ee9f58e5860574ca98e3b4839391e7a356328d,XAUt/USDT,2025-08-13 17:29:44.973173,579483.0442877219,-0.010886583132249716
0x8bcbb4c131df56f7c79066016241cc4bdf4e58db,CGPT/USDT,2025-08-13 17:30:56.279951,693532.9326649094,0.04977027254146535
0xa665a45920422f9d417e4867efdc4fb8a04a1f3f,WETH/USUAL,2025-08-13 17:24:02.275538,421815.67424045544,-0.03839306620410254
0x2811745d7b8d8874f6e653d176cefdd19e05e920,SKL/WETH,2025-08-13 17:24:29.006127,318771.440458566,-0.02931326737916855
0xa665a45920422f9d417e4867efdc4fb8a04a1f3f,WETH/USUAL,2025-08-13 17:26:57.776214,106646.80081445182,-0.004755280674316388
0x4523540f1504cd17100c4835e85b7eefd4991158,LINK/WETH,2025-08-13 17:26:23.190140,812084.0775495111,0.03491800080469097
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:24:05.741131,802049.6244930517,0.02404894846969316
0xdbb1ded63bc70732626c5dfe6c7f50ced3d560e9,USD1/USDT,2025-08-13 17:24:52.606328,168534.3541032057,0.04584626217339498
0x3e1e967e9b793e908f8eae83c74dba9bcccce6a5,APU/WETH,2025-08-13 17:32:21.384168,633462.715689892,0.01573079111586098
0x16dc368a89b428b2485484313ba67a3912ca03f2,WBNB/WETH,2025-08-13 17:23:08.018438,617965.8679982006,0.00922031583603683
0x8c1f1046219ddd216a023f792356ddf127fce372,ENA/WETH,2025-08-13 17:22:50.204031,222648.14401959348,0.02037597433383001
0x4621c1d55fa4e86ce0dae4288302641baac86dd5,MUMU/WETH,2025-08-13 17:23:32.045901,110734.52823987097,-0.03130401643679066
0xbbb965ab0c80d6538cf2184babad2a564a010376,KIZUNA/WETH,2025-08-13 17:25:08.893478,122815.4209981103,-0.0010516021194197159
0x3d3286f7cd19074f04e514b0c6c237e757513fb3,CRV/USDT,2025-08-13 17:26:32.650959,394752.86830362177,-0.038576792666372185
0x69f59c273b6e669ac32a6dd5e1b2cb63333d8b00,BYTES/WETH,2025-08-13 17:32:55.772818,621189.0525430607,0.020598836094598005
0xf74efabef12ea619e30b79bddef89cffa9dda494,MAVIA/WETH,2025-08-13 17:33:48.451457,594266.6813277039,-0.01868142551343021
0xd029fa3a95e174a19934857f535eb9427d967218,wQUIL/WETH,2025-08-13 17:26:26.873602,191214.07314816865,0.0010824869487160854
0x3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a,SERV/WETH,2025-08-13 17:29:56.426589,579057.9844256704,-0.001332978430761668
0xd80eae6e96d148b3b2abbbc6760077b66c4ea071,WETH/TREAT,2025-08-13 17:31:06.271707,648807.4941291509,0.0054912575832497396
0x0f8ef3377b30fc47f96b48247f463a726a802f62,WPLS/WETH,2025-08-13 17:26:14.961037,195227.5941627786,0.01194099787891749
0x67e9c3acebb154a282f326d4ff1951cd1f342e58,BITCOIN/WETH,2025-08-13 17:27:05.508204,19487.605167648413,0.03152159406538618
0xd6f0c71ef0c88e45e4b3a2118fcb83b0def392d7,KEKIUS/MOONKIN,2025-08-13 17:28:50.915374,500020.1493877396,-0.00843695647258881
0xd86580a57f7bf542e85202283cb845953c9d28f8,WETH/AERO,2025-08-13 17:28:06.573255,175580.9525537782,0.02958808896024273
0x7688b6ef52555962d008fff894223582c484517c,FET/WETH,2025-08-13 17:26:17.304735,282104.3890907986,-0.03317910225634263
0x2ac878b0e2180616993b4b6aa71e61166fdc86c2,ANFD/WETH,2025-08-13 17:29:34.268332,774822.1617807475,0.001080598021455846
0x0a5b046d07f6f971b7776de682f57c5b9cdc8fa0,EUROC/USDC,2025-08-13 17:24:09.228789,777361.8975853556,-0.013313822789457912
0xd29d53701d3c859e29e1b90028eec1ca8e2f2943,PROMPT/USDC,2025-08-13 17:31:51.886095,762404.0895833853,-0.028145806498992655
0x9537f32ec7599e1ae953af6c9f929fe747ff9dad,FLT/WETH,2025-08-13 17:24:00.739836,831770.0093771144,-0.020229106489710637
0x2c624232cdd221771294dfbb310aca000a0df6ac,GEEKS/WETH,2025-08-13 17:28:10.807287,355091.2070540907,-0.006093009661666704
0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4,WETH/SPX,2025-08-13 17:32:05.454788,244576.5948130144,0.008792389697681056
0xcd70bea023f752a0564abb6ed08d42c1440f2e33,WETH/âœºRUG,2025-08-13 17:33:06.955061,614159.184593282,0.011615119978215516
0x27badc983df1780b60c2b3fa9d3a19a00e46aac7,ANKR/WETH,2025-08-13 17:25:15.766152,214873.29354424836,-0.7596738084188677
0x7f2253d7e228b22a08bda1f09c516f6fead81df6,WETH/BERRY,2025-08-13 17:29:56.737534,176693.59095705356,-0.020736530207594306
0x0a5b046d07f6f971b7776de682f57c5b9cdc8fa0,EUROC/USDC,2025-08-13 17:25:59.487008,859436.676496795,0.017929931592331
0xc2356069e9d1e79ca924378153cfbbfb4d4416b1,CPOOL/WETH,2025-08-13 17:24:24.624013,752593.1951242248,-0.04407141134702696
0xff5a1ae012afa5d4c889c50ad427aaf545d31a4f,DAI/USDT,2025-08-13 17:33:11.274265,135619.28692767216,-0.025032275806186024
0xbfa7634640c53da7cb5e9c39031128c4e583399f,SSV/WETH,2025-08-13 17:26:38.909632,255079.19262244436,-0.010729924969778412
0x76a50887d8f1c2e9301755428990ad81479ee21c,LCX/WETH,2025-08-13 17:29:42.746381,276029.98056661105,-0.004800827744963564
0x79d6eaa2676189eb927f2e16a70091474078e211,TONCOIN/USDC,2025-08-13 17:32:19.111014,771195.3924757527,0.024980238287319004
0x8cd2510271575d8430c05368315a87b9c4784c73,WBTC/XAUt,2025-08-13 17:34:01.162002,375380.4623346678,-0.017271071983906976
0x5feceb66ffc86f38d952786c6d696c79c2dbc239,MORPHO/WETH,2025-08-13 17:33:12.613589,848695.6527486204,-0.5111398832248174
0x79d6eaa2676189eb927f2e16a70091474078e211,TONCOIN/USDC,2025-08-13 17:30:45.183551,364640.50204757735,-0.6862302142449741
0x02d20bbd7e394ad5999a4cebabac9619732c343a,GPU/WETH,2025-08-13 17:34:24.052578,826599.171159662,-0.017713485041004708
0x8722616204217eddb39e7df969e0698aed8e599b,LINK/AAVE,2025-08-13 17:26:50.183712,582154.303858342,-0.00146620959914949
0xbdd2d3af3a5a1213497d4f1f7bfcda898274fe9c,rETH/RPL,2025-08-13 17:33:30.791354,764631.4821982768,-0.6495281911376425
0x802b906a18591ead8a6dd809b262ace4c65c16e8,MARIE/SPX,2025-08-13 17:28:17.898869,132994.80743809446,-0.005871405112357342
0x5feceb66ffc86f38d952786c6d696c79c2dbc239,MORPHO/WETH,2025-08-13 17:34:41.123532,433521.3078580425,0.04094072143130979
0x0e6523810856a138a75dec70a9cf3778a5c70b83,WETH/FROGE,2025-08-13 17:30:34.997984,167387.68827676118,-0.022598054190471784
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:27:06.513476,91596.32539842515,0.014891120914761038
0x3fdba35f04dc8c462986c992bcf8755462571130,AEON/WETH,2025-08-13 17:27:32.365928,312454.1523957884,-0.026585615851558053
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:23:52.663415,104231.84119966203,-0.04220612784273939
0x8e612bd1f5d132a339575b8dafb7842c64614e56,SDEX/WETH,2025-08-13 17:25:29.857420,683182.8978703633,-0.6217611570847805
0x83f814f7a92e365cbd79f9addceed185761a8d38,BOGBG/WETH,2025-08-13 17:24:13.827526,861736.8899888605,-0.002229975856223476
0x6208ef0f7750c111548cf90b6ea1d0d0a66f6bff,ENA/sENA,2025-08-13 17:27:22.810346,733455.7479463313,-0.01866485225590938
0x0e6523810856a138a75dec70a9cf3778a5c70b83,WETH/FROGE,2025-08-13 17:26:22.463836,388893.8393870434,0.03744972954179811
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:34:41.916912,151424.53616654492,-0.049152525804699046
0xe0f05da93a0f5a86a3be5fc0e301606513c9f7e5,PLSB/USDC,2025-08-13 17:24:45.163916,357675.8416385032,0.024826883637438804
0x1253e9373e781b7500266caa55150e08e210bc8c,SUPERGROK/WETH,2025-08-13 17:30:10.574729,447960.0307446934,0.03965929456089817
0x9f14025af0065b30e47e23ebb3b491d39ae8ed17,PLUME/USDC,2025-08-13 17:31:48.760866,593678.178583898,0.046324871055326414
0x48449a14a4ff7d79bb7a1b6f3d488eba397c36ef,USDC/cbBTC,2025-08-13 17:32:16.575196,255308.51121394313,-0.025183297281416786
0x620c9c332101a5bae955c66ae72268fbcd397276,USDC/SPK,2025-08-13 17:29:59.005664,611517.1679263681,0.019047607501465377
0x16badfc6202cb3f8889e0f2779b19218af4cbb73,ALPH/WETH,2025-08-13 17:32:56.890415,877068.9161765042,0.010692686967195983
0x98010bd9270f9b100b6214a21754fd33bdc8d41b,SHIRO/WETH,2025-08-13 17:31:45.447422,302586.630729646,-0.5408349758572042
0xd029fa3a95e174a19934857f535eb9427d967218,wQUIL/WETH,2025-08-13 17:28:43.319158,121616.22597777045,0.00939297681377231
0x13671077b66a29874a2578b5240319092ef2a104,wNXM/WETH,2025-08-13 17:33:26.881660,21946.342267198095,-0.018352734944237115
0x8c1f1046219ddd216a023f792356ddf127fce372,ENA/WETH,2025-08-13 17:33:06.786083,572696.5848852313,0.01829420490024261
0x1dfacb2ea5a03e0a915999e03b5a56196f1b1664,USDC/USDS,2025-08-13 17:28:26.130531,987492.6021893574,-0.6650546012296302
0x4e07408562bedb8b60ce05c1decfe3ad16b72230,ETHX/WETH,2025-08-13 17:25:55.773400,49428.59331781786,-0.5842840004027634
0x6566230e3a3ce3774c1bbc7c18b590ae0f457bbc,OKB/USDT,2025-08-13 17:26:13.271216,715502.7853402381,-0.007642476482830472
0x37834f2f25762f23e1f74a531cbe445db73d6765,basedAI/WETH,2025-08-13 17:23:46.348025,541199.1679093152,-0.022253226426543996
0x98a3ab7c340e8a033e7b37b6ef9428751581760a,SWOL/WETH,2025-08-13 17:23:43.895525,921715.6101850085,-0.034462286877341444
0xbbb965ab0c80d6538cf2184babad2a564a010376,KIZUNA/WETH,2025-08-13 17:27:28.326682,637951.3048797242,0.01810556847092104
